Method,time_rel,E_u_cl_abs_ensemble_rms_L2,E_v_cl_abs_ensemble_rms_L2,E_cl_abs_ensemble_rms_L2
FNO,35.2,0.0013879403051014626,0.0013055014244891978,0.0013467208647953302
FNO,35.300000000000004,0.0013855439639880913,0.0013020385506127571,0.0013437912573004242
FNO,35.4,0.0013840373703008439,0.0013006424764841354,0.0013423399233924898
FNO,35.5,0.001382774979005313,0.001307383913408583,0.001345079446206948
FNO,35.6,0.0013852139457986698,0.0013132423410680135,0.0013492281434333417
FNO,35.7,0.001381825204416024,0.0013221703594859593,0.0013519977819509916
FNO,35.800000000000004,0.0013768505749412532,0.0013356266877873257,0.0013562386313642895
FNO,35.9,0.001375694144750332,0.0013495438810869182,0.0013626190129186252
FNO,36.0,0.0013792857449507687,0.0013531194705191378,0.0013662026077349532
FNO,36.1,0.0013800412811363525,0.0013536086647449814,0.0013668249729406668
FNO,36.2,0.0013786773189626226,0.001354468222767432,0.0013665727708650273
FNO,36.300000000000004,0.0013804360830927248,0.001352730579975688,0.0013665833315342065
FNO,36.4,0.0013813674779930567,0.0013484664354178747,0.0013649169567054656
FNO,36.5,0.001384840145115174,0.0013463555823474715,0.0013655978637313227
FNO,36.6,0.001386420872435011,0.0013470186697476286,0.0013667197710913199
FNO,36.7,0.0013864760645172323,0.001345121283959154,0.0013657986742381932
FNO,36.800000000000004,0.0013923043371055009,0.001345054387642401,0.001368679362373951
FNO,36.9,0.0013905928980131378,0.0013431018959942915,0.0013668473970037147
FNO,37.0,0.001391615513318797,0.0013463390150431234,0.0013689772641809603
FNO,37.1,0.001393705240132348,0.00135144243713749,0.001372573838634919
FNO,37.2,0.0013962128093303623,0.0013514600963195475,0.0013738364528249549
FNO,37.300000000000004,0.001400549078197345,0.001347695579454769,0.0013741223288260569
FNO,37.4,0.001407137915585682,0.0013374394596144734,0.0013722886876000777
FNO,37.5,0.0014152339032704093,0.001325400327181546,0.0013703171152259777
FNO,37.6,0.0014227984770681032,0.0013080411759063425,0.001365419826487223
FNO,37.7,0.0014245353936911496,0.0012938487721079728,0.0013591920828995613
FNO,37.800000000000004,0.0014206768877888794,0.0012913732333304118,0.0013560250605596457
FNO,37.9,0.0014243718559267182,0.0012879247370630076,0.001356148296494863
FNO,38.0,0.0014324334598263453,0.0012939122604831916,0.0013631728601547683
FNO,38.1,0.001438226893336391,0.0012997823901982402,0.0013690046417673156
FNO,38.2,0.001446646417497288,0.0013076232556717136,0.0013771348365845008
FNO,38.300000000000004,0.0014518083823907627,0.0013110082267416255,0.001381408304566194
FNO,38.400000000000006,0.0014522351907141915,0.0013096955189672035,0.0013809653548406975
FNO,38.5,0.0014483204277948095,0.0013079439103010628,0.001378132169047936
FNO,38.6,0.0014492405188189722,0.0013054515602021956,0.0013773460395105838
FNO,38.7,0.001452158802798757,0.001305750673698754,0.0013789547382487555
FNO,38.800000000000004,0.0014559622557957018,0.001309703384973602,0.0013828328203846518
FNO,38.900000000000006,0.0014574002847636952,0.0013127835229240746,0.001385091903843885
FNO,39.0,0.001460381798435658,0.0013201372364561453,0.0013902595174459017
FNO,39.1,0.00146110176232896,0.0013275999121972074,0.0013943508372630837
FNO,39.2,0.001468991756723428,0.0013329263243822044,0.0014009590405528161
FNO,39.300000000000004,0.0014750013168385975,0.0013335236432105103,0.0014042624800245538
FNO,39.400000000000006,0.0014818318765958437,0.0013358962387883323,0.001408864057692088
FNO,39.5,0.0014918940401700649,0.001342051095486865,0.001416972567828465
FNO,39.6,0.001493840919183382,0.0013480445289938327,0.0014209427240886073
FNO,39.7,0.001497985963248283,0.001356428830253176,0.0014272073967507295
FNO,39.800000000000004,0.0015011406090232396,0.0013671776685361353,0.0014341591387796873
FNO,39.900000000000006,0.0015075514997898636,0.0013752301569685246,0.001441390828379194
FNO,40.0,0.0015081263344549356,0.0013775849568658243,0.00144285564566038
